MCoV-42346	20.33
MCoV-49554	20.33
MCoV-42449	20.88
MCoV-49536	21.15
MCoV-49632	21.18
MCoV-49509	21.22
MCoV-49525	21.48
MCoV-42345	21.64
MCoV-49563	21.84
MCoV-42381	21.85
MCoV-42462	22.01
MCoV-49578	22.03
MCoV-49342	22.27
MCoV-49519	22.5
MCoV-42307	22.6
MCoV-42349	22.64
MCoV-42318	22.92
MCoV-43396	23.02
MCoV-49587	23.16
MCoV-42359	23.34
MCoV-42411	23.36
MCoV-43430	23.42
MCoV-42385	23.43
MCoV-43224	23.51
MCoV-49526	23.71
MCoV-49489	23.8
MCoV-42330	23.89
MCoV-43253	23.9
MCoV-43217	24.06
MCoV-42325	24.1
MCoV-49512	24.23
MCoV-42326	24.27
MCoV-43174	24.27
MCoV-49709	24.32
MCoV-43402	24.57
MCoV-49661	25
MCoV-49591	25.42
MCoV-43198	25.7
MCoV-43349	26.09
MCoV-42451	26.45
MCoV-43392	26.48
MCoV-49702	26.65
MCoV-17126	27.07
MCoV-43440	27.07
MCoV-43205	27.19
MCoV-43384	27.21
MCoV-43350	27.35
MCoV-43345	27.43
MCoV-43369	27.66
MCoV-42469	27.95
MCoV-49693	28.15
MCoV-42327	28.52
MCoV-49695	28.53
MCoV-17162	28.53
MCoV-43166	28.75
MCoV-42425	28.75
MCoV-43313	28.76
MCoV-43263	28.78
MCoV-49664	28.92
MCoV-43307	28.93
MCoV-42374	29.09
MCoV-49650	29.56
MCoV-49532	29.67
MCoV-42454	29.84
MCoV-49583	30.77
MCoV-42397	30.88
MCoV-43424	31.34
MCoV-42310	31.36
MCoV-42383	31.44
MCoV-43254	31.81
MCoV-49671	32.24
MCoV-42406	32.25
MCoV-42379	32.71
MCoV-49642	32.78
MCoV-49478	32.8
MCoV-43195	33.05
MCoV-42396	33.08
MCoV-49699	33.43
MCoV-43291	33.47
MCoV-43414	33.68
MCoV-42322	33.73
MCoV-43226	33.87
MCoV-17112	34.01
MCoV-43305	34.12
MCoV-49588	34.25
MCoV-43286	34.25
MCoV-49520	34.28
MCoV-49560	34.32
MCoV-49538	34.32
MCoV-17134	34.34
MCoV-43425	34.46
MCoV-49548	34.69
MCoV-42356	34.7
MCoV-49528	34.7
MCoV-49505	34.76
MCoV-17125	34.94
MCoV-17171	34.96
MCoV-49676	34.97
MCoV-43429	34.97
MCoV-49530	35.1
MCoV-49537	35.13
MCoV-42413	35.3
MCoV-42390	35.35
MCoV-43278	35.36
MCoV-49506	35.41
MCoV-42433	35.53
MCoV-42337	35.71
MCoV-43193	35.97
MCoV-49602	36.01
MCoV-42476	36.09
MCoV-49518	36.16
MCoV-43408	36.4
MCoV-43315	36.52
MCoV-49603	36.52
MCoV-42304	36.54
MCoV-42409	36.56
MCoV-42317	36.67
MCoV-42474	36.68
MCoV-49656	36.86
MCoV-49687	36.98
MCoV-49623	37.17
MCoV-49643	37.32
MCoV-42332	37.32
MCoV-42415	37.33
MCoV-49618	37.35
MCoV-42452	37.35
MCoV-49590	37.43
MCoV-17087	37.45
MCoV-42299	37.46
MCoV-43229	37.52
MCoV-43427	37.61
MCoV-49601	37.93
MCoV-42334	37.94
MCoV-43188	37.99
MCoV-49628	38.07
MCoV-42340	38.18
MCoV-49710	38.18
MCoV-42430	38.38
MCoV-49485	38.38
MCoV-49689	38.38
MCoV-43381	38.39
MCoV-43257	38.56
MCoV-42324	38.6
MCoV-43438	38.74
MCoV-42453	38.75
MCoV-43319	38.81
MCoV-49659	38.89
MCoV-42410	38.92
MCoV-49613	38.95
MCoV-49662	38.96
MCoV-49627	38.96
MCoV-49609	38.98
MCoV-42402	39.05
MCoV-42357	39.1
MCoV-49544	39.11
MCoV-49566	39.11
MCoV-42389	39.16
MCoV-42439	39.25
MCoV-49552	39.4
MCoV-49545	39.61
MCoV-43406	39.71
MCoV-49683	39.75
MCoV-42294	39.95
MCoV-43260	40.17
MCoV-42363	40.21
MCoV-49653	40.24
MCoV-49675	40.27
MCoV-49599	40.32
MCoV-49677	40.33
MCoV-43298	40.42
MCoV-49685	40.42
MCoV-49589	40.47
MCoV-49553	40.54
MCoV-49657	40.57
MCoV-43398	40.67
MCoV-49666	40.69
MCoV-49668	40.7
MCoV-42364	40.73
MCoV-49704	40.77
MCoV-42466	40.8
MCoV-42475	40.83
MCoV-49465	40.9
MCoV-42302	40.99
MCoV-42375	40.99
MCoV-49524	40.99
MCoV-49598	40.99
MCoV-49678	40.99
MCoV-17101	40.99
MCoV-49670	40.99
MCoV-48425	15.83
MCoV-48324	15.99
MCoV-48605	17.08
MCoV-49352	17.85
MCoV-48317	17.9
MCoV-48349	17.95
MCoV-48474	18.13
MCoV-48435	18.16
MCoV-48406	18.22
MCoV-49420	18.92
MCoV-48635	19.12
MCoV-43331	19.23
MCoV-49450	19.46
MCoV-49392	19.54
MCoV-48458	19.84
MCoV-48421	20.03
MCoV-49347	20.28
MCoV-48499	21.09
MCoV-48186	21.19
MCoV-48278	21.35
MCoV-49324	21.54
MCoV-48547	21.58
MCoV-49360	21.63
MCoV-48528	21.89
MCoV-48430	22.47
MCoV-49452	22.6
MCoV-48493	22.7
MCoV-48611	22.74
MCoV-48490	23.32
MCoV-48411	24.23
MCoV-48297	24.33
MCoV-48346	24.44
MCoV-49297	24.7
MCoV-49440	25.1
MCoV-48601	25.4
MCoV-48548	25.74
MCoV-48415	26.17
MCoV-48295	26.26
MCoV-49309	26.53
MCoV-48339	26.81
MCoV-49298	26.82
MCoV-48284	27.1
MCoV-48247	27.15
MCoV-48330	27.17
MCoV-48235	27.28
MCoV-48670	27.77
MCoV-49274	27.77
MCoV-49346	27.92
MCoV-49357	27.93
MCoV-48508	28
MCoV-49238	28.01
MCoV-48280	28.02
MCoV-48360	28.29
MCoV-49405	28.76
MCoV-48420	28.9
MCoV-48187	29.2
MCoV-48507	29.2
MCoV-43428	29.23
MCoV-48385	29.46
MCoV-43360	29.48
MCoV-48298	29.52
MCoV-49260	29.84
MCoV-48622	30.05
MCoV-48422	30.21
MCoV-48426	30.26
MCoV-48289	30.44
MCoV-49349	30.49
MCoV-48454	30.97
MCoV-48591	31.24
MCoV-48636	31.31
MCoV-49444	31.44
MCoV-48586	31.53
MCoV-48328	31.68
MCoV-48200	31.76
MCoV-48307	31.94
MCoV-48340	31.99
MCoV-48287	32.4
MCoV-48560	32.63
MCoV-49353	32.69
MCoV-48610	32.99
MCoV-48347	33.07
MCoV-49461	33.31
MCoV-49296	33.46
MCoV-48649	33.46
MCoV-48348	33.79
MCoV-48429	33.83
MCoV-49396	34.13
MCoV-48540	34.21
MCoV-48223	34.33
MCoV-49358	34.34
MCoV-48212	34.44
MCoV-48283	34.9
MCoV-48486	35.08
MCoV-48331	35.36
MCoV-48441	35.44
MCoV-48600	35.69
MCoV-48615	35.74
MCoV-48357	35.94
MCoV-48467	36
MCoV-48564	36.03
MCoV-49565	36.17
MCoV-42421	36.25
MCoV-49335	36.29
MCoV-48623	36.31
MCoV-49330	36.37
MCoV-48396	36.47
MCoV-48338	36.66
MCoV-48640	36.68
MCoV-48362	36.7
MCoV-48313	36.78
MCoV-49272	37.04
MCoV-48465	37.18
MCoV-48637	37.2
MCoV-48236	37.23
MCoV-48352	37.26
MCoV-48309	37.44
MCoV-48645	37.48
MCoV-48437	37.58
MCoV-49375	37.67
MCoV-48395	37.72
MCoV-48282	37.75
MCoV-48469	37.81
MCoV-49369	37.82
MCoV-49286	38.01
MCoV-48393	38.03
MCoV-48286	38.17
MCoV-48345	38.27
MCoV-48260	38.38
MCoV-48535	38.61
MCoV-48575	38.65
MCoV-48545	38.83
MCoV-48489	38.93
MCoV-48407	39.06
MCoV-48471	39.12
MCoV-48590	39.3
MCoV-49372	39.68
MCoV-49439	40.1
MCoV-49416	40.15
MCoV-49321	40.19
MCoV-49376	40.21
MCoV-42473	40.22
MCoV-49437	40.31
MCoV-49237	40.4
MCoV-49421	40.46
MCoV-48509	40.48
MCoV-49429	40.55
MCoV-48445	40.59
MCoV-48449	40.6
MCoV-48270	40.65
MCoV-48581	40.67
MCoV-48388	40.7
MCoV-48444	40.82
MCoV-49338	40.85
MCoV-48399	40.9
MCoV-49356	40.93
MCoV-42442	40.99
MCoV-48273	40.99
MCoV-48382	40.99
MCoV-48392	40.99
MCoV-48434	40.99
MCoV-48456	40.99
MCoV-49284	40.99
MCoV-49336	40.99
MCoV-49350	40.99
MCoV-49428	40.99
MCoV-48724	14.53
MCoV-49182	16.03
MCoV-49197	16.77
MCoV-48685	17.05
MCoV-48779	17.19
MCoV-49234	17.88
MCoV-48848	17.98
MCoV-48390	18.32
MCoV-48706	18.47
MCoV-48825	18.65
MCoV-48731	18.72
MCoV-48756	18.8
MCoV-48713	18.81
MCoV-48681	19.11
MCoV-48419	19.24
MCoV-49443	19.44
MCoV-48673	20.17
MCoV-48631	20.38
MCoV-48793	20.46
MCoV-49314	20.53
MCoV-49269	21.48
MCoV-48294	21.67
MCoV-49345	22.06
MCoV-48828	22.48
MCoV-49156	22.74
MCoV-48630	22.82
MCoV-49247	23
MCoV-49236	23.2
MCoV-48774	23.29
MCoV-48718	23.48
MCoV-49246	23.5
MCoV-48775	23.6
MCoV-49132	23.94
MCoV-49276	24.3
MCoV-48571	24.65
MCoV-48802	24.74
MCoV-48693	24.88
MCoV-48654	25.52
MCoV-48688	26
MCoV-48765	26.08
MCoV-49158	26.74
MCoV-48644	26.93
MCoV-49136	27.17
MCoV-48572	27.27
MCoV-48777	27.28
MCoV-48816	27.33
MCoV-49305	27.38
MCoV-49175	27.52
MCoV-49258	27.86
MCoV-48638	27.96
MCoV-49198	28.16
MCoV-49417	28.16
MCoV-49271	28.75
MCoV-49340	28.85
MCoV-48726	29.79
MCoV-48745	30.01
MCoV-49200	30.23
MCoV-48760	30.3
MCoV-49157	30.32
MCoV-49144	30.55
MCoV-48780	31.76
MCoV-49196	31.86
MCoV-48804	31.97
MCoV-48743	32.05
MCoV-48742	32.3
MCoV-48665	32.41
MCoV-48607	32.82
MCoV-48659	33.05
MCoV-48836	33.25
MCoV-48755	33.35
MCoV-49319	33.57
MCoV-48770	34.03
MCoV-48817	34.1
MCoV-48753	34.79
MCoV-49257	34.86
MCoV-48752	35.2
MCoV-49243	35.57
MCoV-49155	35.7
MCoV-49277	35.9
MCoV-48739	36.05
MCoV-48727	36.29
MCoV-48829	36.34
MCoV-48417	36.37
MCoV-48796	36.67
MCoV-48797	36.88
MCoV-48803	36.88
MCoV-48667	36.93
MCoV-48570	36.94
MCoV-48687	36.97
MCoV-48715	37
MCoV-49288	37.27
MCoV-48746	37.4
MCoV-48672	37.43
MCoV-48660	37.53
MCoV-48738	37.71
MCoV-48431	37.77
MCoV-48772	37.8
MCoV-48809	38.04
MCoV-48837	38.11
MCoV-49262	38.17
MCoV-48750	38.19
MCoV-48773	38.24
MCoV-49181	38.33
MCoV-48759	38.36
MCoV-48767	38.38
MCoV-48813	38.51
MCoV-48664	38.55
MCoV-49204	38.55
MCoV-48641	38.59
MCoV-48757	38.6
MCoV-48839	38.74
MCoV-49367	38.78
MCoV-48719	38.91
MCoV-48844	38.92
MCoV-49219	38.99
MCoV-48677	39.06
MCoV-48692	39.18
MCoV-48740	39.45
MCoV-48710	40.06
MCoV-48620	40.07
MCoV-48711	40.11
MCoV-48680	40.5
MCoV-48702	40.52
MCoV-48705	40.52
MCoV-48748	40.54
MCoV-49235	40.54
MCoV-49153	40.59
MCoV-49390	40.64
MCoV-48733	40.69
MCoV-49301	40.76
MCoV-48735	40.85
MCoV-49134	40.85
MCoV-48789	40.87
MCoV-43311	40.99
MCoV-48595	40.99
MCoV-48768	40.99
MCoV-49228	40.99
MCoV-49381	40.99
MCoV-49415	40.99
MCoV-48747	40.99
MCoV-48811	40.99
MCoV-49766	14.45
MCoV-49725	15.46
MCoV-49753	17.43
MCoV-49751	17.48
MCoV-49729	17.55
MCoV-49752	18.48
MCoV-49713	18.81
MCoV-49718	20.75
MCoV-49732	21.02
MCoV-49727	22.4
MCoV-49798	23.2
MCoV-49781	23.42
MCoV-49739	23.78
MCoV-49744	24.1
MCoV-49801	24.23
MCoV-49800	24.4
MCoV-49736	24.7
MCoV-49140	24.71
MCoV-49756	24.93
MCoV-49721	25.24
MCoV-49714	25.69
MCoV-43314	26.24
MCoV-49774	27.04
MCoV-49786	28.97
MCoV-49759	28.98
MCoV-48786	30.22
MCoV-49789	30.28
MCoV-49777	30.52
MCoV-49779	30.68
MCoV-49723	32.11
MCoV-49275	32.33
MCoV-49152	32.64
MCoV-49755	34.14
MCoV-49720	34.28
MCoV-49784	34.41
MCoV-49780	34.43
MCoV-49742	34.83
MCoV-49746	35.2
MCoV-49767	35.79
MCoV-49768	35.8
MCoV-49734	36.02
MCoV-49758	36.57
MCoV-43268	36.77
MCoV-49292	36.81
MCoV-49773	36.94
MCoV-49715	36.94
MCoV-49225	37.75
MCoV-49791	38.13
MCoV-49782	38.33
MCoV-49747	38.67
MCoV-49775	38.76
